"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"7680","OPTCUR","GBPINR","OPTION","26-Sep-2024",106.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.5475,5.7775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.6175,"GBPINR"
"7682","OPTCUR","GBPINR","OPTION","26-Sep-2024",106.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.68,5.93,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.765,"GBPINR"
"7684","OPTCUR","GBPINR","OPTION","26-Sep-2024",107,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.815,6.085,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.915,"GBPINR"
"7721","OPTCUR","GBPINR","OPTION","26-Sep-2024",107.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.9525,6.2425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.0675,"GBPINR"
"7723","OPTCUR","GBPINR","OPTION","26-Sep-2024",107.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.0925,6.4025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.2225,"GBPINR"
"7729","OPTCUR","GBPINR","OPTION","26-Sep-2024",107.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.2325,6.5625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.3775,"GBPINR"
"1430","OPTCUR","GBPINR","OPTION","26-Sep-2024",108,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.375,6.725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.2575,"GBPINR"
"1653","OPTCUR","GBPINR","OPTION","26-Sep-2024",108.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.5225,6.8925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.2075,"GBPINR"
"1213","OPTCUR","EURINR","OPTION","13-Oct-2023",81.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",6.105,7.755,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.98,"EURINR"
"1217","OPTCUR","EURINR","OPTION","13-Oct-2023",81.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.855,7.505,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.73,"EURINR"
"1727","OPTCUR","EURINR","OPTION","13-Oct-2023",82.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.105,6.755,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.24,"EURINR"
"12610","OPTCUR","EURINR","OPTION","13-Oct-2023",82.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.855,6.505,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.285,"EURINR"
"12392","OPTCUR","EURINR","OPTION","13-Oct-2023",82.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.605,6.255,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.2775,"EURINR"
"9764","OPTCUR","EURINR","OPTION","13-Oct-2023",83.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.115,5.765,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.3925,"EURINR"
"2650","OPTCUR","EURINR","OPTION","13-Oct-2023",84.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.115,4.765,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.94,"EURINR"
"1063","OPTCUR","EURINR","OPTION","13-Oct-2023",84.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.865,4.515,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.69,"EURINR"
"1077","OPTCUR","EURINR","OPTION","13-Oct-2023",84.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.615,4.265,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.44,"EURINR"
"1088","OPTCUR","EURINR","OPTION","13-Oct-2023",85,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.365,4.015,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.19,"EURINR"
"14218","OPTCUR","EURINR","OPTION","13-Oct-2023",85.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.115,3.765,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.94,"EURINR"
"14220","OPTCUR","EURINR","OPTION","13-Oct-2023",85.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.865,3.515,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.69,"EURINR"
"14222","OPTCUR","EURINR","OPTION","13-Oct-2023",85.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.615,3.265,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.44,"EURINR"
"14224","OPTCUR","EURINR","OPTION","13-Oct-2023",86,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.365,3.015,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.19,"EURINR"
"14226","OPTCUR","EURINR","OPTION","13-Oct-2023",86.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.115,2.765,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.94,"EURINR"
"14228","OPTCUR","EURINR","OPTION","13-Oct-2023",86.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.865,2.515,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.69,"EURINR"
"14230","OPTCUR","EURINR","OPTION","13-Oct-2023",86.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.62,2.26,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.44,"EURINR"
"14232","OPTCUR","EURINR","OPTION","13-Oct-2023",87,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.3825,1.9975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.19,"EURINR"
"14234","OPTCUR","EURINR","OPTION","13-Oct-2023",87.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.165,1.725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.945,"EURINR"
"14236","OPTCUR","EURINR","OPTION","13-Oct-2023",87.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,1.435,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.7075,"EURINR"
"14238","OPTCUR","EURINR","OPTION","13-Oct-2023",87.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,1.125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4875,"EURINR"
"14240","OPTCUR","EURINR","OPTION","13-Oct-2023",88,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.8175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3025,"EURINR"
"14242","OPTCUR","EURINR","OPTION","13-Oct-2023",88.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.54,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.165,"EURINR"
"14248","OPTCUR","EURINR","OPTION","13-Oct-2023",88.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.32,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0775,"EURINR"
"14250","OPTCUR","EURINR","OPTION","13-Oct-2023",88.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.1675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.03,"EURINR"
"14252","OPTCUR","EURINR","OPTION","13-Oct-2023",89,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.01,"EURINR"
"14254","OPTCUR","EURINR","OPTION","13-Oct-2023",89.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"14256","OPTCUR","EURINR","OPTION","13-Oct-2023",89.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.015,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"14258","OPTCUR","EURINR","OPTION","13-Oct-2023",89.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"14260","OPTCUR","EURINR","OPTION","13-Oct-2023",90,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"14262","OPTCUR","EURINR","OPTION","13-Oct-2023",90.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"14264","OPTCUR","EURINR","OPTION","13-Oct-2023",90.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"14266","OPTCUR","EURINR","OPTION","13-Oct-2023",90.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"14268","OPTCUR","EURINR","OPTION","13-Oct-2023",91,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"14270","OPTCUR","EURINR","OPTION","13-Oct-2023",91.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"14272","OPTCUR","EURINR","OPTION","13-Oct-2023",91.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"14274","OPTCUR","EURINR","OPTION","13-Oct-2023",91.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"14276","OPTCUR","EURINR","OPTION","13-Oct-2023",92,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"14278","OPTCUR","EURINR","OPTION","13-Oct-2023",92.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"14280","OPTCUR","EURINR","OPTION","13-Oct-2023",92.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"14282","OPTCUR","EURINR","OPTION","13-Oct-2023",92.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"14284","OPTCUR","EURINR","OPTION","13-Oct-2023",93,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"14286","OPTCUR","EURINR","OPTION","13-Oct-2023",93.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"14288","OPTCUR","EURINR","OPTION","13-Oct-2023",93.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"14290","OPTCUR","EURINR","OPTION","13-Oct-2023",93.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"14292","OPTCUR","EURINR","OPTION","13-Oct-2023",94,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"14294","OPTCUR","EURINR","OPTION","13-Oct-2023",94.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"14296","OPTCUR","EURINR","OPTION","13-Oct-2023",94.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.635,"EURINR"
"14298","OPTCUR","EURINR","OPTION","13-Oct-2023",94.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.57,"EURINR"
"14300","OPTCUR","EURINR","OPTION","13-Oct-2023",95,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.515,"EURINR"
"14302","OPTCUR","EURINR","OPTION","13-Oct-2023",95.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.465,"EURINR"
"14304","OPTCUR","EURINR","OPTION","13-Oct-2023",95.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4175,"EURINR"
"14306","OPTCUR","EURINR","OPTION","13-Oct-2023",95.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3725,"EURINR"
"14308","OPTCUR","EURINR","OPTION","13-Oct-2023",96,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.335,"EURINR"
"14310","OPTCUR","EURINR","OPTION","13-Oct-2023",96.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2975,"EURINR"
"14312","OPTCUR","EURINR","OPTION","13-Oct-2023",96.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.265,"EURINR"
"14314","OPTCUR","EURINR","OPTION","13-Oct-2023",96.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.235,"EURINR"
"14316","OPTCUR","EURINR","OPTION","13-Oct-2023",97,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.21,"EURINR"
"14318","OPTCUR","EURINR","OPTION","13-Oct-2023",97.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.185,"EURINR"
"1214","OPTCUR","EURINR","OPTION","13-Oct-2023",81.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"1226","OPTCUR","EURINR","OPTION","13-Oct-2023",81.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"1585","OPTCUR","EURINR","OPTION","13-Oct-2023",82,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"1453","OPTCUR","EURINR","OPTION","13-Oct-2023",82,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.355,7.005,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"1433","OPTCUR","EURINR","OPTION","13-Oct-2023",81.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.605,7.255,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"1449","OPTCUR","EURINR","OPTION","13-Oct-2023",81.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"10867","OPTCUR","EURINR","OPTION","13-Oct-2023",83,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.355,6.005,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"1523","OPTCUR","EURINR","OPTION","13-Oct-2023",83.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.865,5.515,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.245,"EURINR"
"1555","OPTCUR","EURINR","OPTION","13-Oct-2023",83.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.615,5.265,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.0025,"EURINR"
"1816","OPTCUR","EURINR","OPTION","13-Oct-2023",84,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.365,5.015,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.76,"EURINR"
"1731","OPTCUR","EURINR","OPTION","13-Oct-2023",82.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"12611","OPTCUR","EURINR","OPTION","13-Oct-2023",82.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"12393","OPTCUR","EURINR","OPTION","13-Oct-2023",82.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.005,"EURINR"
"10872","OPTCUR","EURINR","OPTION","13-Oct-2023",83,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"9765","OPTCUR","EURINR","OPTION","13-Oct-2023",83.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.015,"EURINR"
"1552","OPTCUR","EURINR","OPTION","13-Oct-2023",83.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.02,"EURINR"
"1558","OPTCUR","EURINR","OPTION","13-Oct-2023",83.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.025,"EURINR"
"1835","OPTCUR","EURINR","OPTION","13-Oct-2023",84,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0325,"EURINR"
"2651","OPTCUR","EURINR","OPTION","13-Oct-2023",84.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"1076","OPTCUR","EURINR","OPTION","13-Oct-2023",84.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"1078","OPTCUR","EURINR","OPTION","13-Oct-2023",84.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"1090","OPTCUR","EURINR","OPTION","13-Oct-2023",85,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"14219","OPTCUR","EURINR","OPTION","13-Oct-2023",85.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"14221","OPTCUR","EURINR","OPTION","13-Oct-2023",85.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
